name	task	errors	der_level3	der_level4	der_level5	der_level6	group	mci	freq_finite_forms	freq_aux	num_inf	num_gerunds	num_pres_sing	num_pres_plur	num_past_part	num_past_simple	Symbols	Tokens	Length
2017_ABl_34_1,txt	graph	1	0.056	0.139	0.028	0.056	0	4.25	0.444444444	0.611111111	4	1	2	0	6	8	1039	185	150+
2017_ABl_43_1,txt	graph	1	0.000	0.150	0.000	0.000	0	4.25	0.764705882	0.176470588	1	0	2	0	2	9	1037	175	150+
2017_ABl_46_1,txt	graph	1	0.027	0.108	0.054	0.027	0	3.5	0.375	0.625	4	4	8	0	3	2	911	162	150+
2017_ABl_5_1,txt	graph	1	0.000	0.171	0.073	0.024	0	4.75	0.352941176	0.823529412	5	1	4	0	8	6	1033	179	150+
2017_DOv_10_1,txt	graph	1	0.043	0.043	0.043	0.043	0	4.75	0.391304348	0.391304348	3	0	12	0	10	2	1227	213	200+
2017_DOv_23_1,txt	graph	1	0.030	0.000	0.091	0.091	0	0	0.444444444	0.888888889	1	0	7	0	4	0	952	156	150+
2017_DOv_3_1,txt	graph	1	0.029	0.059	0.088	0.029	0	5	0.285714286	0.571428571	2	0	8	0	7	0	829	149	100+
2017_DOv_30_1,txt	graph	1	0.054	0.027	0.000	0.027	0	3	0.375	0.5625	6	0	2	1	5	0	947	157	150+
2017_DOv_4_1,txt	graph	1	0.042	0.083	0.083	0.042	0	3	0.222222222	0.833333333	4	0	9	0	10	1	1037	161	150+
2017_DOv_5_1,txt	graph	1	0.028	0.111	0.028	0.028	0	6	0.428571429	0.5	1	2	10	0	5	1	828	134	100+
2017_DOv_6_1,txt	graph	1	0.020	0.082	0.061	0.000	0	5.75	0.052631579	0.789473684	5	3	12	0	10	0	1204	200	200+
2017_DOv_7_1,txt	graph	1	0.000	0.000	0.070	0.000	0	3.75	0.285714286	0.523809524	4	2	9	0	8	0	1103	195	150+
2017_DOv_9_1,txt	graph	1	0.017	0.052	0.086	0.017	0	5.75	0.269230769	0.576923077	2	3	15	0	13	0	1464	264	250+
2017_DPe_17_1,txt	graph	1	0.023	0.182	0.023	0.023	0	3.5	0.333333333	0.611111111	3	0	6	0	8	8	953	166	150+
2017_DPe_19_1,txt	graph	1	0.000	0.196	0.000	0.000	0	3.5	0.166666667	0.777777778	1	4	10	0	9	7	1279	221	200+
2017_DPe_24_1,txt	graph	1	0.040	0.200	0.000	0.020	0	4.25	0.388888889	0.722222222	3	2	16	0	6	0	1165	202	200+
2017_DPe_29_1,txt	graph	1	0.023	0.209	0.000	0.000	0	4.5	0.555555556	0.5	3	1	6	0	5	11	1103	184	150+
2017_DPe_40_1,txt	graph	1	0.000	0.235	0.059	0.000	0	5	0.583333333	0.583333333	1	1	11	0	3	0	948	167	150+
2017_DPe_51_1,txt	graph	1	0.022	0.065	0.000	0.043	0	3.5	0.444444444	0.388888889	4	2	5	0	5	7	1031	179	150+
2017_DPe_60_1,txt	graph	1	0.000	0.167	0.024	0.071	0	2.5	0.333333333	1.333333333	2	4	13	0	0	1	958	165	150+
2017_DPe_66_1,txt	graph	1	0.000	0.194	0.000	0.111	0	3	0.5	0.928571429	5	1	9	0	2	5	1060	182	150+
2017_DPe_67_1,txt	graph	1	0.023	0.068	0.045	0.023	0	3.25	0.8	1.1	1	0	10	0	2	6	870	151	150+
2017_DPe_68_1,txt	graph	1	0.056	0.167	0.056	0.000	0	1	0.454545455	0.636363636	1	0	8	0	6	0	1009	185	150+
2017_DPe_71_1,txt	graph	1	0.030	0.273	0.000	0.000	0	2.5	0.818181818	0.545454545	1	0	2	0	1	10	989	177	150+
2017_DPe_72_1,txt	graph	1	0.033	0.233	0.033	0.033	0	3.25	0.384615385	0.615384615	6	1	6	1	1	1	881	160	150+
2017_DPe_76_1,txt	graph	1	0.021	0.104	0.021	0.000	0	3.25	0.444444444	1.333333333	1	1	3	0	4	9	903	155	150+
2017_EGe_115_1,txt	graph	1	0.049	0.073	0.098	0.000	0	4.75	0.166666667	0.777777778	3	0	9	0	9	0	960	177	150+
2017_EGe_146_1,txt	graph	1	0.063	0.083	0.021	0.021	0	3.5	0.454545455	0.545454545	7	3	2	0	2	11	1086	198	150+
2017_EGe_151_1,txt	graph	1	0.073	0.024	0.024	0.024	0	4.5	0.333333333	0.933333333	2	1	13	0	8	0	1005	172	150+
2017_EGe_153_1,txt	graph	1	0.019	0.135	0.096	0.000	0	2.75	0.307692308	1	3	0	13	0	6	0	1051	182	150+
2017_EGe_165_1,txt	graph	1	0.028	0.000	0.028	0.000	0	3.25	0.25	0.583333333	4	3	2	0	0	0	818	149	100+
2017_EGe_168_1,txt	graph	1	0.065	0.000	0.194	0.000	0	2.75	0.588235294	0.294117647	3	0	2	0	4	8	918	167	150+
2017_EGe_2_1,txt	graph	1	0.063	0.042	0.042	0.000	0	3.5	0.157894737	0.947368421	7	4	9	0	6	1	997	173	150+
2017_EGe_204_1,txt	graph	1	0.043	0.043	0.043	0.000	0	5	0.36	0.48	5	8	1	0	1	13	1250	221	200+
2017_EGe_210_1,txt	graph	1	0.038	0.019	0.038	0.038	0	4.5	0.238095238	0.428571429	2	7	11	0	2	1	1218	211	200+
2017_EGe_219_1,txt	graph	1	0.000	0.063	0.021	0.021	0	4	0.304347826	0.347826087	2	0	6	0	15	0	1051	166	150+
2017_EGe_226_1,txt	graph	1	0.028	0.111	0.028	0.014	0	4.25	0.392857143	0.357142857	1	0	12	1	17	0	1453	236	200+
2017_EGe_233_1,txt	graph	1	0.019	0.096	0.058	0.019	0	4.25	0.263157895	0.736842105	3	1	5	0	12	0	999	168	150+
2017_EGe_24_1,txt	graph	1	0.019	0.000	0.056	0.000	0	3	0.416666667	0.333333333	2	3	8	1	7	1	1205	203	200+
2017_EGe_243_1,txt	graph	1	0.057	0.038	0.038	0.038	0	4.75	0.235294118	0.823529412	2	1	9	0	13	1	1008	171	150+
2017_EGe_247_1,txt	graph	1	0.019	0.019	0.000	0.000	0	2	0.888888889	1.666666667	2	0	13	0	1	1	1303	234	200+
2017_EGe_248_1,txt	graph	1	0.026	0.000	0.000	0.000	0	3.75	0.615384615	0.615384615	2	2	13	0	2	0	958	169	150+
2017_EGe_252_1,txt	graph	1	0.013	0.038	0.090	0.013	0	6.75	0.565217391	0.608695652	3	2	12	0	7	0	1646	270	250+
2017_EGe_26_1,txt	graph	1	0.043	0.043	0.022	0.152	0	4	0.375	0.4375	3	1	6	0	7	2	987	168	150+
2017_EGe_264_1,txt	graph	1	0.015	0.015	0.031	0.000	0	2.25	0.538461538	0.846153846	4	0	5	1	4	0	1388	236	200+
2017_EGe_266_1,txt	graph	1	0.000	0.038	0.058	0.000	0	1.75	0.176470588	0.941176471	2	0	7	0	12	0	1144	186	150+
2017_EGe_76_1,txt	graph	1	0.023	0.045	0.045	0.068	0	4.25	0.6	0.6	1	0	6	0	5	8	1038	191	150+
2017_EGe_8_1,txt	graph	1	0.032	0.000	0.161	0.032	0	5	0.214285714	0.571428571	3	2	7	0	6	1	895	168	150+
2017_EGe_82_1,txt	graph	1	0.089	0.022	0.044	0.133	0	4.75	0.416666667	1	2	2	10	0	3	1	1022	170	150+
2017_EGe_9_1,txt	graph	1	0.029	0.029	0.057	0.000	0	1.75	0.375	0.875	1	0	7	0	4	0	840	151	150+
2017_EGe_90_1,txt	graph	1	0.043	0.021	0.021	0.021	0	4.25	0.307692308	1.230769231	4	2	10	0	6	3	979	156	150+
2017_EGe_95_1,txt	graph	1	0.056	0.111	0.111	0.000	0	3.25	0.416666667	0.333333333	1	1	3	0	5	0	912	164	150+
2017_MPa_15_1,txt	graph	1	0.050	0.050	0.100	0.100	0	0.75	1	0.6	0	0	1	0	0	1	946	181	150+
2017_MPa_18_1,txt	graph	1	0.036	0.036	0.036	0.018	0	2	0.318181818	1	8	0	8	0	13	1	1294	246	200+
2017_MPa_19_1,txt	graph	1	0.014	0.214	0.071	0.043	0	1	0.090909091	1.727272727	10	0	0	0	0	7	1587	268	250+
2017_MPa_21_1,txt	graph	1	0.045	0.091	0.182	0.045	0	5	0.6	0.666666667	1	1	10	0	3	1	1159	189	150+
2017_MPa_25_1,txt	graph	1	0.023	0.091	0.000	0.045	0	3.5	0.15	0.45	6	8	6	0	3	2	1079	194	150+
2017_MPa_26_1,txt	graph	1	0.111	0.028	0.111	0.083	0	1.5	0.714285714	0.571428571	2	2	6	0	0	6	1044	183	150+
2017_MPa_27_1,txt	graph	1	0.000	0.155	0.017	0.017	0	3.5	0.222222222	1.055555556	6	1	10	0	7	5	1580	282	250+
2017_MPa_28_1,txt	graph	1	0.000	0.034	0.034	0.172	0	1.75	0.533333333	0.333333333	6	1	3	0	0	0	966	175	150+
2017_MPa_40_1,txt	graph	1	0.083	0.028	0.028	0.056	0	2.75	0.4	1	5	1	8	0	0	0	977	159	150+
2017_MPa_5_1,txt	graph	1	0.019	0.093	0.130	0.000	0	5.5	0.333333333	0.833333333	9	2	6	0	2	1	1268	216	200+
2017_MPa_59_1,txt	graph	1	0.000	0.000	0.125	0.000	0	3.5	0.666666667	2.166666667	0	0	13	0	2	1	916	153	150+
2017_MPa_60_1,txt	graph	1	0.043	0.022	0.043	0.022	0	3.5	0.714285714	0.571428571	2	0	15	0	1	0	932	156	150+
2017_MPa_77_1,txt	graph	1	0.000	0.103	0.179	0.026	0	1.75	0.818181818	0.636363636	1	0	11	0	2	0	988	164	150+
2017_OBy_100_1,txt	graph	1	0.027	0.108	0.081	0.054	0	6.25	0.526315789	0.526315789	5	1	13	0	2	2	880	154	150+
2017_OBy_110_1,txt	graph	1	0.000	0.063	0.063	0.094	0	2.5	0.727272727	0.818181818	2	0	10	0	1	2	847	161	150+
2017_OBy_119_1,txt	graph	1	0.024	0.098	0.024	0.000	0	2.75	0.666666667	0.25	0	0	5	0	4	6	924	149	100+
2017_OBy_120_1,txt	graph	1	0.026	0.103	0.000	0.026	0	4.25	0.722222222	0.277777778	3	1	9	0	3	2	958	178	150+
2017_OBy_121_1,txt	graph	1	0.000	0.158	0.026	0.000	0	2.75	0.454545455	0.545454545	1	0	10	0	5	0	1056	185	150+
2017_OBy_122_1,txt	graph	1	0.071	0.167	0.071	0.071	0	2.25	0.454545455	1.090909091	2	2	2	0	3	10	1180	206	200+
2017_OBy_130_1,txt	graph	1	0.068	0.068	0.182	0.000	0	4.5	0.727272727	0.545454545	1	1	7	0	1	2	906	145	100+
2017_OBy_135_1,txt	graph	1	0.091	0.000	0.000	0.045	0	5	0.538461538	1.153846154	1	3	14	0	2	2	1077	189	150+
2017_OBy_139_1,txt	graph	1	0.160	0.000	0.000	0.000	0	0.75	0.7	0.7	3	0	4	0	0	0	911	153	150+
2017_OBy_148_1,txt	graph	1	0.069	0.000	0.069	0.034	0	2.25	0.714285714	0.714285714	1	1	3	0	1	0	771	126	100+
2017_OBy_149_1,txt	graph	1	0.000	0.000	0.069	0.017	0	1	1	1.571428571	0	0	14	0	0	0	1234	208	200+
2017_OBy_15_1,txt	graph	1	0.033	0.067	0.033	0.067	0	2	0.363636364	0.272727273	1	0	4	0	6	2	603	98	<100
2017_OBy_150_1,txt	graph	1	0.077	0.026	0.077	0.026	0	2	0.818181818	1.272727273	0	1	18	0	1	0	1318	233	200+
2017_OBy_163_1,txt	graph	1	0.000	0.059	0.000	0.039	0	3.5	0.285714286	0.5	0	1	0	0	9	6	945	152	150+
2017_OBy_166_1,txt	graph	1	0.000	0.154	0.108	0.015	0	3.75	0.555555556	0.611111111	2	0	13	0	5	1	1345	221	200+
2017_OBy_168_1,txt	graph	1	0.000	0.147	0.088	0.029	0	0.75	0.142857143	0.714285714	0	0	5	0	6	0	797	131	100+
2017_OBy_169_1,txt	graph	1	0.022	0.087	0.065	0.000	0	1.75	0.230769231	0.769230769	0	1	4	0	9	0	1053	163	150+
2017_OBy_173_1,txt	graph	1	0.000	0.200	0.057	0.029	0	2.75	0.4	0.533333333	2	0	9	0	8	0	855	138	100+
2017_OBy_174_1,txt	graph	1	0.023	0.023	0.070	0.116	0	3	0.4	0.066666667	1	1	1	0	7	6	844	137	100+
2017_OBy_183_1,txt	graph	1	0.000	0.091	0.023	0.045	0	4.5	0.333333333	0.333333333	1	2	4	0	3	0	854	131	100+
2017_OBy_186_1,txt	graph	1	0.057	0.038	0.038	0.226	0	2.75	0.3	0.4	2	0	7	0	13	0	965	150	150+
2017_OBy_189_1,txt	graph	1	0.017	0.086	0.052	0.138	0	1.75	0.352941176	0.588235294	2	0	10	0	9	3	1194	201	200+
2017_OBy_197_1,txt	graph	1	0.000	0.083	0.000	0.000	0	2	0.541666667	0.166666667	0	0	8	0	11	1	1014	158	150+
2017_OBy_199_1,txt	graph	1	0.000	0.429	0.143	0.000	0	-1	1	0	0	0	0	0	0	0	139	16	<100
2017_OBy_20_1,txt	graph	1	0.000	0.037	0.000	0.000	0	4	0.4	0.36	4	0	4	0	13	8	1027	172	150+
2017_OBy_200_1,txt	graph	1	0.000	0.026	0.079	0.000	0	3	0.1875	0.875	4	1	7	0	9	0	897	162	150+
2017_OBy_21_1,txt	graph	1	0.023	0.250	0.159	0.023	0	2.75	0.5	0.8	1	1	4	0	4	1	867	136	100+
2017_OBy_26_1,txt	graph	1	0.070	0.047	0.047	0.093	0	2.5	0.5	0.571428571	2	0	5	0	6	2	915	151	150+
2017_OBy_27_1,txt	graph	1	0.000	0.107	0.036	0.036	0	2.5	0.4375	0.4375	3	0	5	0	6	7	739	126	100+
2017_OBy_34_1,txt	graph	1	0.034	0.017	0.085	0.000	0	0.75	0.1	1.5	0	0	1	0	9	14	1011	178	150+
2017_OBy_36_1,txt	graph	1	0.000	0.098	0.098	0.049	0	1	0.4	0.333333333	2	0	0	0	8	6	763	123	100+
2017_OBy_37_1,txt	graph	1	0.036	0.182	0.018	0.000	0	4	0.428571429	0.714285714	3	0	4	0	8	2	1161	187	150+
2017_OBy_4_1,txt	graph	1	0.000	0.024	0.024	0.024	0	1.75	0.357142857	0.5	0	1	0	0	8	7	881	143	100+
2017_OBy_46_1,txt	graph	1	0.029	0.229	0.057	0.000	0	3	0.4	0.4	1	1	5	0	4	0	884	159	150+
2017_OBy_48_1,txt	graph	1	0.024	0.190	0.048	0.000	0	3.75	0.235294118	0.529411765	2	1	8	0	11	0	950	156	150+
2017_OBy_52_1,txt	graph	1	0.050	0.125	0.025	0.025	0	2.25	0.5	0.5	1	0	7	0	4	0	881	147	100+
2017_OBy_60_1,txt	graph	1	0.048	0.048	0.143	0.000	0	3.75	0.526315789	0.421052632	2	0	0	0	7	14	806	135	100+
2017_OBy_62_1,txt	graph	1	0.064	0.021	0.000	0.021	0	1.75	0.428571429	0.214285714	0	0	3	0	8	1	947	154	150+
2017_OBy_63_1,txt	graph	1	0.000	0.024	0.048	0.000	0	3.25	0.2	0.45	5	1	2	0	9	1	1085	182	150+
2017_OBy_69_1,txt	graph	1	0.048	0.048	0.048	0.000	0	2	0.571428571	0.857142857	4	0	9	0	2	0	826	159	150+
2017_OBy_77_1,txt	graph	1	0.024	0.171	0.024	0.049	0	2.5	0.4	0.466666667	0	0	10	0	9	1	1056	174	150+
2017_OBy_80_1,txt	graph	1	0.000	0.091	0.068	0.023	0	3.5	0.19047619	0.761904762	10	3	2	0	5	1	1036	177	150+
2017_OBy_85_1,txt	graph	1	0.000	0.286	0.029	0.000	0	3.75	0.4	0.4	3	2	6	0	3	4	889	158	150+
2017_OBy_86_1,txt	graph	1	0.053	0.132	0.079	0.026	0	2.75	0.615384615	0.384615385	4	0	6	0	2	1	775	132	100+
2017_OBy_91_1,txt	graph	1	0.000	0.182	0.023	0.045	0	2.5	0.583333333	0.416666667	1	0	2	0	4	8	988	169	150+
2017_VSa_10_1,txt	graph	1	0.024	0.048	0.071	0.000	0	6	0.25	0.5	2	0	7	0	10	0	971	167	150+
2017_VSa_12_1,txt	graph	1	0.042	0.167	0.083	0.021	0	2.75	0.454545455	0.636363636	2	0	7	0	5	0	1039	169	150+
2017_VSa_19_1,txt	graph	1	0.000	0.071	0.071	0.000	0	1	0.272727273	0.545454545	2	0	0	0	7	0	547	89	<100
2017_VSa_28_1,txt	graph	1	0.026	0.079	0.105	0.026	0	4	0.272727273	0.909090909	1	1	6	0	6	2	897	150	150+
2017_VSa_30_1,txt	graph	1	0.023	0.159	0.091	0.000	0	2.5	0.333333333	1.111111111	2	0	3	0	6	0	895	139	100+
2017_VSa_31_1,txt	graph	1	0.023	0.047	0.093	0.000	0	2.5	0.5	0.277777778	1	0	2	0	7	10	888	151	150+
2017_VSa_38_1,txt	graph	1	0.024	0.000	0.119	0.024	0	3.75	0.4	0.5	2	1	6	0	8	0	958	153	150+
2017_VSa_42_1,txt	graph	1	0.022	0.022	0.087	0.022	0	5.25	0.3125	0.625	1	0	4	0	8	2	968	156	150+
2017_VSa_5_1,txt	graph	1	0.000	0.141	0.113	0.042	0	3.25	0.352941176	0.823529412	1	1	1	0	10	10	1386	225	200+
2017_VSa_55_1,txt	graph	1	0.028	0.111	0.139	0.056	0	3	0.25	1.875	6	1	9	0	1	4	1039	187	150+
2017_VSa_57_1,txt	graph	1	0.024	0.098	0.073	0.000	0	3.25	0.5	1	5	0	7	0	4	4	1256	226	200+
2017_VSa_6_1,txt	graph	1	0.021	0.043	0.021	0.021	0	2.25	0.363636364	0.727272727	0	0	7	0	7	1	881	141	100+
2017_VSa_60_1,txt	graph	1	0.094	0.078	0.078	0.078	0	5	0.15	1.3	12	1	8	0	9	6	1354	221	200+
2017_VSa_63_1,txt	graph	1	0.061	0.091	0.030	0.030	0	2.5	0.142857143	0.714285714	3	2	6	0	9	4	705	131	100+
2017_VSa_79_1,txt	graph	1	0.022	0.022	0.022	0.022	0	4	0.161290323	0.322580645	10	5	9	0	10	0	990	175	150+
2017_VSa_82_1,txt	graph	1	0.030	0.000	0.030	0.061	0	3.5	0.352941176	0.470588235	8	1	2	0	2	0	814	147	100+
2017_VSa_84_1,txt	graph	1	0.050	0.075	0.050	0.025	0	4.25	0.65	0.4	2	4	14	0	3	3	1126	204	200+
2017_VSa_89_1,txt	graph	1	0.032	0.065	0.032	0.065	0	3.5	0.384615385	0.846153846	1	0	10	0	7	2	890	156	150+
2017_VSa_9_1,txt	graph	1	0.000	0.103	0.034	0.069	0	3.25	0.5	0.5	1	1	5	0	4	1	684	112	100+
2017_VSa_90_1,txt	graph	1	0.000	0.000	0.023	0.091	0	3.5	0.333333333	0.416666667	7	2	6	0	6	3	1112	193	150+
2017_VSa_93_1,txt	graph	1	0.036	0.071	0.071	0.071	0	3.75	0.263157895	0.684210526	10	2	6	0	4	2	861	153	150+
2019_ABu_174_1,txt	graph	1	0.057	0.114	0.029	0.000	0	2.75	0.75	0.25	1	0	3	0	1	1	908	150	150+
2019_EEr_101_1,txt	graph	1	0.000	0.000	0.190	0.095	0	1	0.25	2	1	0	3	0	2	5	851	146	100+
2019_EEr_117_1,txt	graph	1	0.070	0.023	0.140	0.070	0	2.75	0.636363636	0.545454545	3	1	9	0	0	2	935	165	150+
2019_EEr_118_1,txt	graph	1	0.026	0.026	0.211	0.000	0	2.75	0.375	1	1	2	4	0	1	6	917	161	150+
2019_EEr_121_1,txt	graph	1	0.057	0.000	0.170	0.038	0	6	0.4	0.65	5	1	3	0	8	13	1393	248	200+
2019_EEr_129_1,txt	graph	1	0.023	0.023	0.182	0.068	0	3.75	0.555555556	0.611111111	3	1	8	1	3	8	1130	200	200+
2019_EEr_130_1,txt	graph	1	0.021	0.063	0.167	0.042	0	3.5	0.8125	0.125	0	2	6	0	1	4	1105	189	150+
2019_EEr_131_1,txt	graph	1	0.000	0.020	0.082	0.020	0	3	0.473684211	0.263157895	2	2	4	0	7	8	1017	173	150+
2019_EEr_135_1,txt	graph	1	0.000	0.000	0.026	0.000	0	2.5	0.375	1.125	2	3	5	0	0	5	883	166	150+
2019_EEr_141_1,txt	graph	1	0.073	0.024	0.049	0.098	0	4.25	0.708333333	0.125	3	2	8	0	2	8	1319	238	200+
2019_EEr_143_1,txt	graph	1	0.067	0.000	0.089	0.022	0	3.5	0.583333333	0.916666667	1	0	10	0	4	6	928	154	150+
2019_EEr_145_1,txt	graph	1	0.062	0.000	0.077	0.138	0	4.25	0.476190476	0.523809524	0	2	7	0	10	8	1468	249	200+
2019_EEr_148_1,txt	graph	1	0.063	0.000	0.021	0.000	0	2.75	0.590909091	0.590909091	6	2	6	0	5	12	1279	227	200+
2019_EEr_154_1,txt	graph	1	0.068	0.027	0.014	0.068	0	4.25	0.4	0.5	7	7	12	0	4	6	1541	267	250+
2019_EEr_156_1,txt	graph	1	0.031	0.000	0.000	0.000	0	2.75	0.615384615	0.461538462	3	0	5	0	3	6	865	156	150+
2019_EEr_167_1,txt	graph	1	0.000	0.015	0.031	0.015	0	3	0.5	0.428571429	1	3	0	0	2	9	1185	201	200+
2019_EEr_169_1,txt	graph	1	0.000	0.020	0.078	0.000	0	0.75	0.625	1.125	1	0	5	0	1	3	1170	214	200+
2019_EEr_174_1,txt	graph	1	0.018	0.018	0.088	0.053	0	4.5	0.333333333	1.555555556	3	0	4	0	2	0	1015	168	150+
2019_EEr_276_1,txt	graph	1	0.017	0.017	0.017	0.000	0	4.75	0.470588235	0.470588235	0	0	6	0	9	1	1058	181	150+
2019_EEr_280_1,txt	graph	1	0.045	0.030	0.015	0.045	0	4	0.772727273	0.227272727	1	1	6	0	4	7	1068	189	150+
2019_EEr_284_1,txt	graph	1	0.030	0.000	0.061	0.030	0	3.75	0.727272727	0.727272727	1	0	12	0	2	0	1198	216	200+
2019_EEr_286_1,txt	graph	1	0.000	0.045	0.114	0.091	0	2	0.5	0.5	3	3	5	0	0	3	1139	205	200+
2019_EEr_288_1,txt	graph	1	0.048	0.000	0.145	0.032	0	4	0.304347826	0.434782609	4	3	9	0	7	8	1261	229	200+
2019_EEr_295_1,txt	graph	1	0.020	0.020	0.245	0.000	0	3.25	0.529411765	0.294117647	4	0	4	0	3	6	1111	189	150+
2019_EEr_298_1,txt	graph	1	0.026	0.000	0.051	0.000	0	1.75	0.461538462	0.384615385	1	1	3	0	5	4	975	173	150+
2019_EEr_299_1,txt	graph	1	0.039	0.020	0.059	0.078	0	5.75	0.5625	0.5625	2	1	3	0	5	9	1223	219	200+
2019_EEr_301_1,txt	graph	1	0.079	0.000	0.079	0.105	0	4	0.529411765	0.470588235	3	2	2	0	3	5	1008	179	150+
2019_EEr_302_1,txt	graph	1	0.031	0.031	0.125	0.063	0	6	0.45	0.55	2	0	13	0	8	6	1328	223	200+
2019_EEr_303_1,txt	graph	1	0.000	0.021	0.043	0.064	0	2.5	0.3	1	1	2	5	0	4	7	852	160	150+
2019_EEr_50_1,txt	graph	1	0.017	0.119	0.068	0.068	0	3.75	0.5	0.5	1	0	1	0	2	9	1079	181	150+
